occ,log_wage,log_edu,cog,status_pc1
273091,10.6962537981248,1.84719956926155,0.767745235963678,0.904509311360694
273092,10.3116157780638,1.53645853394812,0.722886762360447,-0.103690447071103
274011,10.6320018769334,1.3391813718478,0.641114982578397,-0.28109423260254
274012,10.53182950973,1.35167351339184,0.620152965716425,-0.481355849149916
274014,10.8842543035946,1.19755223652301,0.664833623253465,-0.0237562117746553
274021,10.3643873675324,1.00520715047158,0.672148062165474,-0.841955257389921
274031,10.8012068988248,1.50071619871815,0.597091194968554,-0.0867535296061625
274032,11.0308492544902,1.54353312504638,0.752815649081209,0.917600457924057
291011,11.0734898372909,2.37954798579514,0.713450861985001,1.71695460660951
291021,11.9362304912067,2.39534657307536,0.666042112776588,2.58883944469562
291022,11.0734898372909,2.43507719574389,0.664095146255223,1.5639109686213
291023,11.0734898372909,2.4165813457921,0.73350992001662,1.84457466744459
291024,11.6930780044793,2.41876478196079,0.699341196472213,2.46014587211057
291031,10.9666453602198,1.96290772542388,0.806395715185885,1.53133787406268
291041,11.5511841770873,2.4016699578842,0.720842818571656,2.36025511651311
291051,11.7076695417627,2.21195845879415,0.768781058170126,2.55215246183532
291071,11.494557807612,2.03141920765338,0.766237153737806,2.08109534974657
291081,11.6897318410761,2.43292013272098,0.732901945966371,2.61708271890015
291122,11.2916551580377,2.04192787070066,0.742218547462193,1.73917369506234
291123,11.3388101447234,2.09736740896316,0.707434052757794,1.7071507458967
291124,11.292528139324,1.68715792473799,0.624607689289918,0.840908476538727
291125,10.7340025073889,1.78530535282159,0.720078516452296,0.676285116366559
291126,10.9645710293118,1.61275241340193,0.65654701485651,0.494740977602984
291127,11.2038154451048,2.10650937996743,0.788976630028812,1.90485837358228
291129,10.9332855252039,1.78530535282159,0.720078516452296,0.921155018737762
291131,11.3906448302614,2.39282790991987,0.72013245718425,2.15020642158793
291141,11.1197347177375,1.86360698617594,0.715848176500461,1.21785984560655
291151,11.9648924067298,2.06089375230769,0.680167597765363,2.31819692907083
291161,11.4350720257654,2.06728161718706,0.753050521833948,1.99019162208203
291171,11.4946596561633,2.10414390934468,0.728609325120273,1.9979003736679
291181,11.2237756492434,2.3264359721495,0.730986349173766,1.91935115062939
291211,11.0446802887394,2.45951191576806,0.701043702044512,1.71553120584759
291213,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
291215,11.0446802887394,2.4289740775447,0.823715156794425,2.21388506083316
291216,11.0446802887394,2.36060868801235,0.819541968240251,2.12075121624362
291217,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
291218,11.0446802887394,2.43796745678255,0.757654534950896,1.9373339351047
291221,11.0446802887394,2.42739229025396,0.818134952457326,2.18795445591299
291222,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
291223,11.0446802887394,2.42489121737801,0.849483759948376,2.32112988502912
291224,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
291229,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
291241,11.0446802887394,2.44544079547897,0.790049281036927,2.08599251292963
